Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
1956,"[('latin_america_and_caribbean', 'isFromRegion'), ('milk', 'contains')]",341,116,0.34017595307917886,342,116,0.3391812865497076,0.33967789165446555,341,116,0.34017595307917886
1957,"[('latin_america_and_caribbean', 'isFromRegion'), ('brown_sugar', 'contains')]",341,131,0.3841642228739003,342,131,0.3830409356725146,0.383601756954612,341,131,0.3841642228739003
1958,"[('latin_america_and_caribbean', 'isFromRegion'), ('tomato', 'contains')]",341,134,0.39296187683284456,342,134,0.391812865497076,0.39238653001464124,341,134,0.39296187683284456
1959,"[('latin_america_and_caribbean', 'isFromRegion'), ('pepper', 'contains')]",341,133,0.39002932551319647,342,133,0.3888888888888889,0.3894582723279648,341,132,0.3870967741935484
1960,"[('latin_america_and_caribbean', 'isFromRegion'), ('baking_powder', 'contains')]",341,98,0.2873900293255132,342,98,0.28654970760233917,0.2869692532942899,341,98,0.2873900293255132
1961,"[('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",341,150,0.4398826979472141,342,150,0.43859649122807015,0.4392386530014641,341,150,0.4398826979472141
1962,"[('latin_america_and_caribbean', 'isFromRegion'), ('red_onion', 'contains')]",341,162,0.4750733137829912,342,162,0.47368421052631576,0.4743777452415813,341,162,0.4750733137829912
1963,"[('latin_america_and_caribbean', 'isFromRegion'), ('honey', 'contains')]",341,152,0.44574780058651026,342,152,0.4444444444444444,0.4450951683748169,341,151,0.44281524926686217
1964,"[('latin_america_and_caribbean', 'isFromRegion'), ('cumin_seed', 'contains')]",341,142,0.41642228739002934,342,142,0.4152046783625731,0.41581259150805266,341,142,0.41642228739002934
1965,"[('oceania', 'isFromRegion'), ('salt_product', 'contains')]",476,106,0.22268907563025211,342,106,0.30994152046783624,0.25916870415647925,476,123,0.25840336134453784
1966,"[('oceania', 'isFromRegion'), ('garlic_clove', 'contains')]",476,162,0.3403361344537815,342,162,0.47368421052631576,0.3960880195599022,476,185,0.38865546218487396
1967,"[('oceania', 'isFromRegion'), ('water_(eurofir)', 'contains')]",476,103,0.21638655462184875,342,103,0.30116959064327486,0.25183374083129584,476,137,0.28781512605042014
1968,"[('oceania', 'isFromRegion'), ('sugar', 'contains')]",476,108,0.226890756302521,342,108,0.3157894736842105,0.2640586797066015,476,134,0.2815126050420168
1969,"[('oceania', 'isFromRegion'), ('flour', 'contains')]",476,148,0.31092436974789917,342,148,0.4327485380116959,0.36185819070904646,476,169,0.3550420168067227
1970,"[('oceania', 'isFromRegion'), ('chicken_egg', 'contains')]",476,140,0.29411764705882354,342,140,0.4093567251461988,0.3422982885085575,476,165,0.34663865546218486
1971,"[('oceania', 'isFromRegion'), ('olive_oil', 'contains')]",476,145,0.30462184873949577,342,145,0.4239766081871345,0.35452322738386305,476,181,0.3802521008403361
1972,"[('oceania', 'isFromRegion'), ('butter', 'contains')]",476,163,0.34243697478991597,342,163,0.4766081871345029,0.3985330073349633,476,194,0.40756302521008403
1973,"[('oceania', 'isFromRegion'), ('onion', 'contains')]",476,137,0.28781512605042014,342,137,0.40058479532163743,0.33496332518337407,476,165,0.34663865546218486
1974,"[('oceania', 'isFromRegion'), ('black_pepper_(ground)', 'contains')]",476,172,0.36134453781512604,342,172,0.5029239766081871,0.42053789731051344,476,220,0.46218487394957986
1975,"[('oceania', 'isFromRegion'), ('lemon_juice', 'contains')]",476,185,0.38865546218487396,342,185,0.5409356725146199,0.45232273838630815,476,247,0.5189075630252101
1976,"[('oceania', 'isFromRegion'), ('milk', 'contains')]",476,168,0.35294117647058826,342,168,0.49122807017543857,0.41075794621026895,476,212,0.44537815126050423
1977,"[('oceania', 'isFromRegion'), ('brown_sugar', 'contains')]",476,163,0.34243697478991597,342,163,0.4766081871345029,0.3985330073349633,476,218,0.4579831932773109
1978,"[('oceania', 'isFromRegion'), ('tomato', 'contains')]",476,191,0.4012605042016807,342,191,0.5584795321637427,0.46699266503667486,476,246,0.5168067226890757
1979,"[('oceania', 'isFromRegion'), ('pepper', 'contains')]",476,152,0.31932773109243695,342,152,0.4444444444444444,0.3716381418092909,476,211,0.4432773109243697
1980,"[('oceania', 'isFromRegion'), ('baking_powder', 'contains')]",476,139,0.2920168067226891,342,139,0.4064327485380117,0.3398533007334963,476,179,0.3760504201680672
1981,"[('oceania', 'isFromRegion'), ('cinnamon', 'contains')]",476,158,0.3319327731092437,342,158,0.4619883040935672,0.3863080684596577,476,210,0.4411764705882353
1982,"[('oceania', 'isFromRegion'), ('red_onion', 'contains')]",476,178,0.3739495798319328,342,178,0.52046783625731,0.4352078239608802,476,236,0.4957983193277311
1983,"[('oceania', 'isFromRegion'), ('honey', 'contains')]",476,186,0.3907563025210084,342,186,0.543859649122807,0.4547677261613692,476,261,0.5483193277310925
1984,"[('oceania', 'isFromRegion'), ('cumin_seed', 'contains')]",476,143,0.3004201680672269,342,143,0.41812865497076024,0.34963325183374083,476,199,0.4180672268907563
1985,"[('africa', 'isFromRegion'), ('salt_product', 'contains')]",398,166,0.41708542713567837,342,166,0.4853801169590643,0.4486486486486486,398,175,0.4396984924623116
1986,"[('africa', 'isFromRegion'), ('garlic_clove', 'contains')]",398,176,0.44221105527638194,342,176,0.5146198830409356,0.4756756756756757,398,181,0.4547738693467337
1987,"[('africa', 'isFromRegion'), ('water_(eurofir)', 'contains')]",398,133,0.3341708542713568,342,133,0.3888888888888889,0.35945945945945945,398,144,0.36180904522613067
1988,"[('africa', 'isFromRegion'), ('sugar', 'contains')]",398,114,0.2864321608040201,342,114,0.3333333333333333,0.3081081081081081,398,122,0.3065326633165829
1989,"[('africa', 'isFromRegion'), ('flour', 'contains')]",398,94,0.23618090452261306,342,94,0.27485380116959063,0.254054054054054,398,102,0.2562814070351759
1990,"[('africa', 'isFromRegion'), ('chicken_egg', 'contains')]",398,97,0.24371859296482412,342,97,0.28362573099415206,0.2621621621621622,398,108,0.271356783919598
1991,"[('africa', 'isFromRegion'), ('olive_oil', 'contains')]",398,164,0.4120603015075377,342,164,0.47953216374269003,0.4432432432432432,398,170,0.4271356783919598
1992,"[('africa', 'isFromRegion'), ('butter', 'contains')]",398,115,0.2889447236180904,342,115,0.3362573099415205,0.3108108108108108,398,128,0.32160804020100503
1993,"[('africa', 'isFromRegion'), ('onion', 'contains')]",398,165,0.41457286432160806,342,165,0.4824561403508772,0.445945945945946,398,176,0.44221105527638194
1994,"[('africa', 'isFromRegion'), ('black_pepper_(ground)', 'contains')]",398,164,0.4120603015075377,342,164,0.47953216374269003,0.4432432432432432,398,183,0.45979899497487436
1995,"[('africa', 'isFromRegion'), ('lemon_juice', 'contains')]",398,171,0.4296482412060301,342,171,0.5,0.46216216216216216,398,200,0.5025125628140703
1996,"[('africa', 'isFromRegion'), ('milk', 'contains')]",398,124,0.31155778894472363,342,124,0.36257309941520466,0.33513513513513515,398,140,0.35175879396984927
1997,"[('africa', 'isFromRegion'), ('brown_sugar', 'contains')]",398,144,0.36180904522613067,342,144,0.42105263157894735,0.38918918918918916,398,165,0.41457286432160806
1998,"[('africa', 'isFromRegion'), ('tomato', 'contains')]",398,169,0.42462311557788945,342,169,0.49415204678362573,0.4567567567567567,398,194,0.48743718592964824
1999,"[('africa', 'isFromRegion'), ('pepper', 'contains')]",398,149,0.3743718592964824,342,149,0.43567251461988304,0.40270270270270275,398,174,0.4371859296482412
2000,"[('africa', 'isFromRegion'), ('baking_powder', 'contains')]",398,106,0.2663316582914573,342,106,0.30994152046783624,0.28648648648648645,398,120,0.3015075376884422
2001,"[('africa', 'isFromRegion'), ('cinnamon', 'contains')]",398,188,0.4723618090452261,342,188,0.5497076023391813,0.508108108108108,398,201,0.5050251256281407
2002,"[('africa', 'isFromRegion'), ('red_onion', 'contains')]",398,173,0.43467336683417085,342,173,0.5058479532163743,0.4675675675675676,398,197,0.4949748743718593
2003,"[('africa', 'isFromRegion'), ('honey', 'contains')]",398,171,0.4296482412060301,342,171,0.5,0.46216216216216216,398,193,0.4849246231155779
2004,"[('africa', 'isFromRegion'), ('cumin_seed', 'contains')]",398,220,0.5527638190954773,342,220,0.6432748538011696,0.5945945945945945,398,242,0.6080402010050251
2005,"[('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1501,342,0.22784810126582278,342,342,1.0,0.3711340206185567,1501,896,0.5969353764157228
2006,"[('less_than_60_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1501,336,0.22385076615589608,342,336,0.9824561403508771,0.3646228974498101,1501,895,0.5962691538974018
2007,"[('less_than_60_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",1501,303,0.20186542305129915,342,303,0.8859649122807017,0.3288117200217037,1501,898,0.5982678214523651
2008,"[('less_than_60_mins', 'needTimeToCook'), ('sugar', 'contains')]",1501,317,0.2111925383077948,342,317,0.9269005847953217,0.34400434074877917,1501,893,0.5949367088607594
2009,"[('less_than_60_mins', 'needTimeToCook'), ('flour', 'contains')]",1501,328,0.21852098600932712,342,328,0.9590643274853801,0.35594139989148127,1501,944,0.6289140572951366
2010,"[('less_than_60_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1501,315,0.20986009327115257,342,315,0.9210526315789473,0.34183396635919694,1501,893,0.5949367088607594
2011,"[('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1501,328,0.21852098600932712,342,328,0.9590643274853801,0.35594139989148127,1501,961,0.6402398401065956
2012,"[('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",1501,315,0.20986009327115257,342,315,0.9210526315789473,0.34183396635919694,1501,963,0.6415722851432378
2013,"[('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",1501,323,0.21518987341772153,342,323,0.9444444444444444,0.35051546391752575,1501,964,0.642238507661559
2014,"[('less_than_60_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1501,312,0.2078614257161892,342,312,0.9122807017543859,0.33857840477482365,1501,1082,0.7208527648234511
2015,"[('less_than_60_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1501,312,0.2078614257161892,342,312,0.9122807017543859,0.33857840477482365,1501,1137,0.7574950033311126
2016,"[('less_than_60_mins', 'needTimeToCook'), ('milk', 'contains')]",1501,307,0.2045303131245836,342,307,0.8976608187134503,0.33315246880086813,1501,1080,0.7195203197868087
2017,"[('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1501,290,0.1932045303131246,342,290,0.847953216374269,0.31470428648941945,1501,1098,0.7315123251165889
2018,"[('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",1501,323,0.21518987341772153,342,323,0.9444444444444444,0.35051546391752575,1501,1140,0.759493670886076
2019,"[('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",1501,298,0.19853431045969352,342,298,0.8713450292397661,0.3233857840477482,1501,1111,0.7401732178547635
2020,"[('less_than_60_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1501,312,0.2078614257161892,342,312,0.9122807017543859,0.33857840477482365,1501,1086,0.7235176548967355
2021,"[('less_than_60_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1501,305,0.20319786808794138,342,305,0.8918128654970761,0.33098209441128595,1501,1141,0.760159893404397
2022,"[('less_than_60_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1501,310,0.20652898067954698,342,310,0.9064327485380117,0.3364080303852415,1501,1163,0.7748167888074617
2023,"[('less_than_60_mins', 'needTimeToCook'), ('honey', 'contains')]",1501,306,0.20386409060626248,342,306,0.8947368421052632,0.33206728160607707,1501,1174,0.782145236508994
2024,"[('less_than_60_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",1501,297,0.19786808794137242,342,297,0.868421052631579,0.32230059685295714,1501,1073,0.714856762158561
2025,"[('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1052,265,0.25190114068441066,342,265,0.7748538011695907,0.3802008608321377,1052,454,0.43155893536121676
2026,"[('less_than_15_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1052,225,0.21387832699619772,342,225,0.6578947368421053,0.32281205164992827,1052,425,0.40399239543726234
2027,"[('less_than_15_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",1052,245,0.23288973384030418,342,245,0.716374269005848,0.351506456241033,1052,555,0.5275665399239544
2028,"[('less_than_15_mins', 'needTimeToCook'), ('sugar', 'contains')]",1052,248,0.23574144486692014,342,248,0.7251461988304093,0.3558106169296987,1052,538,0.5114068441064639
2029,"[('less_than_15_mins', 'needTimeToCook'), ('flour', 'contains')]",1052,173,0.1644486692015209,342,173,0.5058479532163743,0.24820659971305592,1052,452,0.4296577946768061
2030,"[('less_than_15_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1052,205,0.19486692015209126,342,205,0.5994152046783626,0.29411764705882354,1052,444,0.4220532319391635
2031,"[('less_than_15_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1052,221,0.21007604562737642,342,221,0.6461988304093568,0.3170731707317073,1052,501,0.4762357414448669
2032,"[('less_than_15_mins', 'needTimeToCook'), ('butter', 'contains')]",1052,250,0.2376425855513308,342,250,0.7309941520467836,0.3586800573888092,1052,561,0.5332699619771863
2033,"[('less_than_15_mins', 'needTimeToCook'), ('onion', 'contains')]",1052,176,0.16730038022813687,342,176,0.5146198830409356,0.25251076040172166,1052,436,0.4144486692015209
2034,"[('less_than_15_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1052,241,0.22908745247148288,342,241,0.7046783625730995,0.34576757532281205,1052,631,0.5998098859315589
2035,"[('less_than_15_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1052,271,0.2576045627376426,342,271,0.7923976608187134,0.3888091822094692,1052,709,0.6739543726235742
2036,"[('less_than_15_mins', 'needTimeToCook'), ('milk', 'contains')]",1052,263,0.25,342,263,0.7690058479532164,0.3773314203730272,1052,682,0.6482889733840305
2037,"[('less_than_15_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",1052,257,0.24429657794676807,342,257,0.7514619883040936,0.3687230989956959,1052,675,0.6416349809885932
2038,"[('less_than_15_mins', 'needTimeToCook'), ('tomato', 'contains')]",1052,242,0.2300380228136882,342,242,0.7076023391812866,0.3472022955523673,1052,651,0.6188212927756654
2039,"[('less_than_15_mins', 'needTimeToCook'), ('pepper', 'contains')]",1052,252,0.23954372623574144,342,252,0.7368421052631579,0.3615494978479196,1052,671,0.6378326996197718
2040,"[('less_than_15_mins', 'needTimeToCook'), ('baking_powder', 'contains')]",1052,197,0.18726235741444866,342,197,0.5760233918128655,0.28263988522238165,1052,566,0.5380228136882129
2041,"[('less_than_15_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",1052,258,0.24524714828897337,342,258,0.7543859649122807,0.37015781922525104,1052,721,0.685361216730038
2042,"[('less_than_15_mins', 'needTimeToCook'), ('red_onion', 'contains')]",1052,265,0.25190114068441066,342,265,0.7748538011695907,0.3802008608321377,1052,725,0.6891634980988594
2043,"[('less_than_15_mins', 'needTimeToCook'), ('honey', 'contains')]",1052,259,0.2461977186311787,342,259,0.7573099415204678,0.3715925394548063,1052,735,0.6986692015209125
2044,"[('less_than_15_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",1052,234,0.2224334600760456,342,234,0.6842105263157895,0.3357245337159254,1052,611,0.5807984790874525
2045,"[('less_than_30_mins', 'needTimeToCook'), ('salt_product', 'contains')]",1423,336,0.23612087139845397,342,336,0.9824561403508771,0.38073654390934847,1423,780,0.5481377371749825
2046,"[('less_than_30_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",1423,312,0.21925509486999298,342,312,0.9122807017543859,0.35354107648725214,1423,707,0.4968376669009136
2047,"[('less_than_30_mins', 'needTimeToCook'), ('water_(eurofir)', 'contains')]",1423,300,0.21082220660576248,342,300,0.8771929824561403,0.33994334277620397,1423,862,0.6057624736472241
2048,"[('less_than_30_mins', 'needTimeToCook'), ('sugar', 'contains')]",1423,299,0.2101194659170766,342,299,0.8742690058479532,0.33881019830028325,1423,807,0.567111735769501
2049,"[('less_than_30_mins', 'needTimeToCook'), ('flour', 'contains')]",1423,275,0.1932536893886156,342,275,0.804093567251462,0.3116147308781869,1423,796,0.5593815881939564
2050,"[('less_than_30_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",1423,288,0.20238931834153198,342,288,0.8421052631578947,0.32634560906515586,1423,786,0.5523541813070977
2051,"[('less_than_30_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",1423,298,0.20941672522839072,342,298,0.8713450292397661,0.33767705382436264,1423,854,0.6001405481377372
2052,"[('less_than_30_mins', 'needTimeToCook'), ('butter', 'contains')]",1423,287,0.2016865776528461,342,287,0.8391812865497076,0.3252124645892351,1423,853,0.5994378074490513
2053,"[('less_than_30_mins', 'needTimeToCook'), ('onion', 'contains')]",1423,276,0.19395643007730148,342,276,0.8070175438596491,0.31274787535410764,1423,792,0.556570625439213
2054,"[('less_than_30_mins', 'needTimeToCook'), ('black_pepper_(ground)', 'contains')]",1423,295,0.2073085031623331,342,295,0.8625730994152047,0.3342776203966006,1423,974,0.6844694307800422
2055,"[('less_than_30_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",1423,310,0.21784961349262122,342,310,0.9064327485380117,0.3512747875354107,1423,1084,0.7617709065354884
